tiempo,error_pos,error_pitch,x,y,z
2.555177688598633,20.142055254934718,-3.933452541763485,-0.14204751260106768,-0.017660491624640576,0.17976419930998597
2.5643534660339355,20.143819098951994,-3.7023056147965625,-0.14381152013851492,-0.017473764274452096,0.180271939087486
2.5722670555114746,20.1455952199487,-3.470606629745107,-0.1455878024131581,-0.01728760486984633,0.18078011342389802
2.5831427574157715,20.14737561890557,-3.2332612909355904,-0.1473683464457687,-0.017118466802954084,0.18130565875405238
2.5915517807006836,20.149168350242046,-2.994457267978675,-0.14916121557738457,-0.016956269279841528,0.18183488002259357
2.599512815475464,20.1510048271263,-2.7537211473081626,-0.15099782413983887,-0.01679983270302918,0.182363974222256
2.610687255859375,20.15288883259029,-2.5124250478479917,-0.15288195829786275,-0.01664552958122879,0.18288425246456408
2.619251012802124,20.154845389918005,-2.269452201374252,-0.15483863040402293,-0.016506782631056722,0.18340940865329347
2.6275315284729004,20.15687715338061,-2.024904481504723,-0.15687049489855484,-0.016383783605726655,0.18393622577926422
2.6354129314422607,20.15898685280901,-1.7788763943852253,-0.15898028173372164,-0.016276744071458987,0.18446149077240528
2.6428613662719727,20.161177440330142,-1.5315473017314254,-0.16117094331627105,-0.01618563735777721,0.184981582361934
2.6508331298828125,20.16345192768946,-1.2831006939651912,-0.16344549163858704,-0.016110430268831553,0.18549275176856386
2.6585030555725098,20.165813385448924,-1.0336987259663901,-0.1658069974403321,-0.01605112885486628,0.18599105960590356
2.6677041053771973,20.16826496780158,-0.7835362672812298,-0.16825861510064072,-0.01600768163451573,0.18647223539439173
2.6758129596710205,20.170774404522042,-0.5311744444728158,-0.1707680696257141,-0.01598622811304454,0.18691275983528383
2.6837587356567383,20.17334331924074,-0.27692584137094545,-0.17333698601361078,-0.0159851396692401,0.18731036151657196
2.6954383850097656,20.175973600109117,-0.02119269498165792,-0.17596725384906514,-0.01600262197974187,0.1876623887032991
2.7035281658172607,20.17863494313588,0.23690204708920506,-0.17862859599863914,-0.016004783358881006,0.1879359485716116
2.7117767333984375,20.18085075119918,0.37423357967240684,-0.18084437382048246,-0.01604374690382442,0.18853279102754497
2.723442316055298,20.18292032877737,0.4671918068995536,-0.18291390607230756,-0.016101485891961375,0.18912401243383306
2.7316176891326904,20.18493135161913,0.5365211286198582,-0.18492487640565522,-0.016167975660645574,0.18962946117549523
2.7394583225250244,20.18689194825349,0.5721132075741124,-0.18688541861660146,-0.016236566939774683,0.1900507408309916
2.746933698654175,20.18880633749664,0.5684109932576876,-0.18879975429084422,-0.01630380600892756,0.19038891907884253
2.7558705806732178,20.19064816135525,0.5286422633008189,-0.19064154480498705,-0.016345789459698314,0.19061952761083475
2.7641823291778564,20.192398886292803,0.4744697538568267,-0.19239223991501495,-0.01638330182642643,0.19077366338838284
2.772500514984131,20.194024025724985,0.41294812328911673,-0.19401733209621733,-0.01644209705657668,0.19083639547884884
2.7801144123077393,20.19552393357514,0.34273801119281716,-0.19551717586775308,-0.016521223829922268,0.1908089317203269
2.7892277240753174,20.19687139944083,0.2612099967161723,-0.196864557224867,-0.016624760596995775,0.1907025620430479
2.7967753410339355,20.198136437329946,0.17444723723842082,-0.19812947731323,-0.016767787151057104,0.19050704604175822
2.804701328277588,20.199367873246985,0.0865125528108344,-0.19936076507519498,-0.016945828489786936,0.19020352527017553
2.81375789642334,20.200565697031198,-0.00020057737424552052,-0.20055840619670745,-0.01716268944396741,0.18978947965761453
2.8212890625,20.201729007482474,-0.08441356250167738,-0.2017214947356489,-0.017422425050127907,0.18926448177747218
2.829987049102783,20.202866593562742,-0.16240869637804456,-0.20285879954678232,-0.017746066283817502,0.18864107078597875
2.837700366973877,20.20391529880247,-0.19607694792057875,-0.20390723166631772,-0.01805478900739536,0.18799557362386937
2.845102071762085,20.20480824239805,-0.2493140520488658,-0.20479985433381892,-0.01841082258982473,0.18737670026717834
2.8532962799072266,20.2055910146329,-0.25907119295274,-0.20558232277703006,-0.018741613973365434,0.1867496803792312
2.8617141246795654,20.206320141682134,-0.2630486432104416,-0.20631117521800194,-0.019035714046138987,0.18600649129398603
2.8692526817321777,20.206998040089925,-0.2629795402776591,-0.2069888466063927,-0.01927551096469852,0.1851475853292456
2.8775885105133057,20.207603884772638,-0.25131307318147933,-0.20759454351077908,-0.019430104258831137,0.18420159758982096
2.8859965801239014,20.20807186157091,-0.23716541710261216,-0.208062483550282,-0.0194685218142655,0.18320405565826225
2.8942975997924805,20.208405629694656,-0.22181882207667053,-0.20839632088883997,-0.019396704901892284,0.18215570413423957
2.9070308208465576,20.20862300109828,-0.2038915168720643,-0.20861385067879412,-0.019231086076583435,0.18105831633703778
2.9149398803710938,20.20874098442991,-0.18132893150277535,-0.20873206168561712,-0.018990386433067358,0.1799112526558438
2.9232375621795654,20.208723340216775,-0.15266240284919738,-0.20871469960625433,-0.018687732350626693,0.17870030429177744
2.935421943664551,20.208551149928667,-0.1294269158733421,-0.20854286103679587,-0.018303358215665443,0.17741996518183228
2.943056583404541,20.20822803990849,-0.11451701925830891,-0.20822017359814085,-0.01783054471903248,0.17607147604986223
2.9509360790252686,20.207778884822172,-0.10643623608142302,-0.20777149385624677,-0.017283227587053793,0.17465235685004868
2.9634387493133545,20.207312310546488,-0.10083503385972652,-0.20730540759356042,-0.016702700494745856,0.1731472483022117
2.971017360687256,20.206825578730015,-0.08925272406458319,-0.20681917423138466,-0.016088167470039286,0.17158037883711724
2.979339361190796,20.206340878791725,-0.07970618531121365,-0.20633500258890108,-0.015410161586336553,0.16997326539153362
2.9914329051971436,20.20585278490871,-0.0709165906297995,-0.20584745820621184,-0.014671779194312144,0.16832839352491916
3.000058174133301,20.20536710731556,-0.06510939030243622,-0.20536235056160146,-0.013864483309293312,0.16665612891424764
3.0080530643463135,20.204886786720095,-0.06878521435512709,-0.20488257621809453,-0.013043980023544498,0.1649802700737759
3.016124725341797,20.20437024031103,-0.08545339576840134,-0.20436652909011976,-0.012246050334475107,0.1633586521362284
3.025831937789917,20.203882281199494,-0.09450853604935902,-0.20387902279555636,-0.011474528684450959,0.16170122364534337
3.0342824459075928,20.203430418775,-0.10165636254589747,-0.20342756635485332,-0.010735796926907397,0.16004480945967284
3.04219651222229,20.20304994929394,-0.09263280925090503,-0.20304741673312415,-0.01011587361348388,0.15850800201431423
3.0554256439208984,20.202728861356825,-0.04272795678850864,-0.20272661415653512,-0.009528858863706278,0.1570280427722853
3.0634357929229736,20.202451892029504,0.05735132486464048,-0.20244989069403857,-0.008992428089556099,0.15562839894630265
3.071505546569824,20.202136569868625,0.10579677958754993,-0.202134769359418,-0.008529259201753594,0.1544735266247969
3.083296060562134,20.201815359281216,0.14354551679199357,-0.20181372837549597,-0.008117543344560246,0.15345280835429748
3.0911786556243896,20.201534855020974,0.1842239941668943,-0.20153336530163057,-0.007758171960623505,0.15252181375694254
3.0996663570404053,20.20133477901894,0.2302370187278843,-0.20133340128051866,-0.007460851717269687,0.15166905018540267
3.1114277839660645,20.201196913579505,0.2753580686937792,-0.20119562504096597,-0.007215264361575846,0.1508924793282105
3.1189825534820557,20.201090960517323,0.3072877226547045,-0.20108974799043677,-0.006999194983048832,0.15018837758867767
3.1269032955169678,20.200999759906114,0.321343753785854,-0.2009986094283524,-0.006817741614127658,0.14956499043711513
